tau1,tau2,tau3,tau4,p2,p3,p4,g1,g2,g3,g4,stabf
0.528527843,3.767811174,1.371977993,6.966098985,-0.984195519,-1.430136894,-1.816178021,0.809011982,0.585233501,0.206378202,0.979407956,1
6.047908558,0.693895558,3.385311831,9.41496136,-0.914251092,-0.502551009,-1.212636182,0.359387261,0.422992112,0.898457282,0.453961449,1
7.188489182,2.935816782,9.29808556,6.269593308,-1.156267225,-1.368291461,-1.220534761,0.541098468,0.983563908,0.135265103,0.062383075,1
1.996193579,0.620639639,5.253809265,1.956210632,-1.835493161,-1.588435067,-1.558991227,0.309017971,0.881323848,0.968380269,0.545484204,1
4.250862001,6.836012216,9.156658652,1.843129844,-0.901712207,-0.614438085,-1.362882007,0.299991167,0.074774423,0.772374776,0.729171462,1
2.165157506,5.958811858,9.192994942,2.563127833,-0.99229875,-0.712848758,-1.652789837,0.251019126,0.412735016,0.283138455,0.714647619,1
6.531771662,1.116990449,9.14890887,1.944567604,-0.887170918,-0.93844239,-1.971097855,0.066511768,0.109156717,0.552805331,0.75466819,1
2.306289585,8.070075664,6.800381225,2.247526373,-1.071283909,-1.967903251,-1.116311388,0.740694239,0.227129599,0.080081573,0.826944305,1
7.803807676,2.046694903,1.707898756,6.161229241,-1.783256954,-1.881744102,-1.881647868,0.163238451,0.179944826,0.518767485,0.779936119,1
3.024354245,5.021129272,9.025121432,9.115142135,-1.413423075,-1.019114048,-1.301073816,0.061049066,0.64316673,0.227559674,0.081505475,1
5.523907623,1.291399999,8.430047587,7.98719908,-1.892462511,-0.806358549,-1.145573834,0.089365651,0.484823065,0.274774338,0.089139541,1
2.483495161,7.376660257,4.894585772,3.861827492,-1.261840363,-1.322587252,-1.075438523,0.261942146,0.391112823,0.293224326,0.472425912,1
3.625924503,3.303132242,6.691956666,9.852377479,-1.212105852,-1.938179426,-1.127161628,0.369873803,0.093810058,0.296905103,0.332527283,1
1.550849118,9.993212845,9.525657292,3.024855875,-1.988800382,-0.81574047,-0.903527891,0.940626722,0.142287079,0.339720918,0.503321154,1
1.01631205,9.152509833,3.177356999,1.536371187,-1.301724371,-0.721628123,-1.005307853,0.931005047,0.842055806,0.445074439,0.078824505,1
1.158421134,1.107240608,0.629645829,3.594506943,-0.517251271,-1.568972838,-0.516361164,0.858882233,0.078808695,0.31066789,0.86805897,1
9.593485542,4.56855069,3.219026616,7.92572225,-1.237495335,-1.835905854,-1.07467846,0.535905974,0.491141562,0.165732699,0.134804686,1
2.892255684,3.432671119,3.690023066,2.333752918,-0.672312249,-1.645296287,-0.671412433,0.434387093,0.4525721,0.291841567,0.092241472,1
8.801199971,4.031507367,9.477995692,2.245600978,-1.277789003,-0.708420984,-1.144680387,0.05733525,0.922138243,0.483806224,0.513235093,1
5.396376279,0.86710246,6.551193634,3.747977906,-1.280136417,-0.674247285,-1.963616661,0.80708666,0.069075021,0.051945581,0.425945084,1
0.656023084,1.290770361,1.784630319,5.057962209,-1.913166756,-0.776581338,-1.910815375,0.498530485,0.255064921,0.282199041,0.390727947,1
7.932701195,1.254233703,8.849921966,6.503293836,-0.85434635,-1.342437426,-1.378451506,0.085384732,0.214005306,0.440880698,0.359403752,1
4.76059696,2.968432154,2.379881055,4.834266685,-0.614904857,-1.270965877,-1.665499099,0.586297281,0.609702627,0.385114963,0.220705656,1
9.275670449,6.368875919,6.319442669,5.027256184,-1.016049124,-0.624006768,-0.66735356,0.079404413,0.08435218,0.124764687,0.701139729,1
1.605235029,1.270204542,9.453591856,2.621835126,-0.815961556,-0.689892374,-1.044414231,0.887779359,0.496484443,0.277911916,0.326237189,1
4.860059262,1.698049768,8.491799581,0.958621926,-1.920476082,-1.603163783,-1.416571913,0.52185454,0.604545771,0.155934404,0.334457658,1
1.130273416,1.321010197,4.201263537,2.37891279,-0.736262878,-1.272218041,-0.863621267,0.527160909,0.869432864,0.818512775,0.377437203,1
2.522539863,3.448906665,1.989905489,6.729181316,-1.128301086,-1.995467341,-1.544786635,0.137105636,0.538793915,0.269647494,0.45962262,1
2.114847486,4.318903144,6.667623535,1.394926829,-1.838106453,-1.093901454,-0.656159301,0.504256236,0.664782773,0.143463834,0.098558076,1
2.773447819,0.622440517,4.561937352,0.700198926,-1.353995429,-1.935950571,-1.521438338,0.209792801,0.473838122,0.141949264,0.812419124,1
9.504983883,5.265414579,2.02961713,8.026334398,-0.922753774,-1.526305416,-1.000696421,0.191864148,0.611297076,0.08000782,0.350311873,1
1.659561785,6.755491326,1.009633567,1.379602075,-1.606014706,-1.016639199,-0.696520463,0.282064783,0.943980886,0.378683823,0.968813023,1
3.337928367,8.652736012,1.141570366,8.055771114,-0.890732949,-0.933152721,-1.378270844,0.2255334,0.416757942,0.794265633,0.619633646,1
1.377474586,8.389725324,9.448885032,1.459544218,-1.151375692,-1.184356921,-1.821807922,0.129604951,0.935200548,0.302275197,0.843426819,1
3.9716892,4.09106174,7.028206449,6.688364418,-1.487981294,-1.08909858,-0.500198283,0.123106838,0.403792163,0.367853602,0.195829317,1
1.411251184,2.206359224,6.274648591,1.110084629,-1.916675959,-1.051430109,-0.896991803,0.982669972,0.479680363,0.576798274,0.050794743,1
8.37917686,3.550009112,4.021048312,2.446867429,-0.961244503,-1.168363853,-0.882820344,0.374887812,0.463712595,0.486977534,0.097633972,1
8.855653462,1.398260884,5.273431763,2.810759118,-1.488455334,-1.658415603,-1.630416175,0.952096998,0.965374935,0.366814314,0.253950022,1
0.604110401,9.63617527,2.095338455,9.129363786,-1.221913239,-1.948478217,-0.817932387,0.587542815,0.881227927,0.067187244,0.184172475,1
1.784151639,7.346638555,2.812696365,8.323710531,-1.36117735,-1.400533527,-1.243850353,0.887833239,0.352905075,0.239805827,0.058052628,1
5.878108799,3.571405756,3.558334699,9.528660878,-1.883007888,-0.596776485,-1.36688287,0.08800299,0.050129783,0.650920962,0.296793006,1
3.15486461,7.967246168,8.220180828,0.991047858,-0.973711748,-1.173514957,-1.906410108,0.680824956,0.46567092,0.080428749,0.123644339,1
5.713387073,6.673751674,5.119675221,5.116516815,-0.964392747,-0.601280968,-1.315347412,0.193147642,0.373017349,0.154446417,0.254889038,1
1.222724639,6.311724652,2.785186622,6.679192489,-1.800591568,-0.635539989,-0.687855477,0.155357036,0.573847678,0.143079799,0.408130927,1
1.793655367,7.976892281,4.101421997,2.830532658,-1.243612896,-1.183701269,-1.554304323,0.514601895,0.672418786,0.317293468,0.609602718,1
0.812401178,8.412229747,4.957968767,1.227772559,-1.822915132,-0.541106029,-0.915065117,0.276071823,0.85787114,0.2750096,0.234733773,1
4.921119924,3.771513049,3.546173901,1.339391451,-1.579567203,-0.752451026,-1.225041544,0.527365751,0.198823086,0.475122407,0.657217036,1
6.5602046,8.165294846,0.822740567,6.241610459,-1.817993124,-1.164591345,-0.656062391,0.437588644,0.622783911,0.87630598,0.087715285,1
5.555229373,9.485410062,1.023427211,8.304546986,-0.72431372,-1.171453821,-1.220785581,0.432697891,0.437159082,0.623098101,0.061989428,1
0.877996028,5.345935648,6.114886564,6.070992186,-1.666668565,-0.968934015,-0.593600074,0.868449831,0.187733524,0.475283974,0.156683202,1
1.534506964,5.104693431,9.339830867,2.619578821,-0.721476391,-0.892992728,-1.783469585,0.46199469,0.278277799,0.689015816,0.467203406,1
2.218376155,5.324967396,0.632107623,2.517715572,-0.526313403,-0.974238084,-1.314280324,0.547412988,0.380052415,0.558964584,0.881495541,1
3.838983848,2.493390664,4.734580013,1.979832961,-1.485916052,-0.75991333,-1.817870208,0.186994685,0.138587924,0.672882308,0.599206203,1
2.780729573,1.871839332,1.034834196,8.327158244,-1.462492677,-1.57524809,-1.244513821,0.427592927,0.075315949,0.393995273,0.538323551,1
1.238312284,7.779745629,9.735371918,1.853753347,-1.047392994,-1.742616682,-0.945573989,0.328104874,0.345046615,0.602235943,0.440199074,1
7.768734633,9.207211075,2.434979122,4.364146971,-0.607930189,-1.569227518,-0.86574282,0.098627768,0.649202792,0.271609277,0.204060474,1
0.733614263,5.566546145,0.899630809,9.936054407,-1.043750331,-1.832942598,-0.809238726,0.059023307,0.903747088,0.431627361,0.140935514,1
4.014045511,1.88379391,2.132400629,4.568030195,-1.503494426,-0.859874391,-1.595816176,0.24954672,0.833711729,0.275446139,0.178016428,1
5.975978672,7.244894217,6.901713805,2.146831324,-1.813566908,-1.602018496,-1.140578252,0.116260977,0.090157908,0.620203145,0.367667687,1
3.800615481,6.280601983,3.227325533,1.753754072,-1.057747636,-1.104279256,-1.416050378,0.41857301,0.557755433,0.294572046,0.402493763,1
1.426479666,7.828947574,1.680025759,3.887351077,-1.173716567,-0.56864215,-1.536688964,0.305833599,0.758931041,0.947931507,0.2251374,1
3.445797911,0.732004758,4.234842775,5.869677567,-0.557563787,-1.400973822,-1.666009335,0.641485496,0.836008505,0.076585925,0.828360955,1
1.922578178,3.102831803,1.575955671,5.890641878,-1.509022407,-0.655838844,-1.580713191,0.127079412,0.236526725,0.425229168,0.669083733,1
2.297113151,0.571350422,9.561537132,5.271678975,-1.95945119,-1.938242802,-1.797815979,0.930273544,0.55176876,0.527981729,0.864717672,1
6.915959809,3.162756623,5.443539713,6.08681284,-1.789247087,-1.308035915,-1.808475409,0.057604979,0.75019978,0.090716072,0.576707956,1
3.065215538,2.288021843,2.942541886,6.473864175,-1.772214709,-1.498133539,-1.476687149,0.656060024,0.451625558,0.090896978,0.528830026,1
7.496472752,0.997984532,1.467348374,9.895666562,-0.539829369,-1.108425159,-0.981967964,0.386624391,0.550498486,0.186120828,0.201584923,1
9.611508884,1.268492104,4.756816884,9.409684607,-1.254280523,-1.272722669,-0.616794703,0.398496073,0.284068978,0.751743333,0.114214843,1
1.124325312,4.842742336,9.655820541,8.06739416,-1.244296468,-0.622024327,-0.644914173,0.785944094,0.252519427,0.283345435,0.189274727,1
0.658859321,7.34542258,9.64115021,7.38719484,-0.94428434,-1.828687793,-1.585939455,0.084641354,0.363491236,0.135944088,0.265949116,1
4.681492392,4.663660289,5.154604117,2.236726847,-1.587266813,-0.576619849,-0.606170693,0.055780951,0.594475617,0.300610856,0.599168194,1
1.875547139,0.691110359,7.342664755,7.656382142,-0.962609024,-0.801906416,-1.827740029,0.826017677,0.77732192,0.371304484,0.548685163,1
8.435058034,2.215684315,0.578695114,8.363352437,-1.34395981,-1.820405648,-1.530165616,0.761085391,0.768908205,0.650481081,0.528196574,1
9.738234062,8.95362347,8.519305764,0.636777297,-1.630515732,-1.89981841,-1.323628083,0.18988741,0.47268003,0.244793472,0.255304651,1
2.004307415,5.111264874,0.509790475,3.040187329,-1.442219227,-0.831713735,-1.315989701,0.880248028,0.466233034,0.676788462,0.697059054,1
8.376186373,3.609448469,0.956806046,2.491908161,-1.726009125,-1.627390478,-1.738223362,0.095263588,0.344695113,0.342473466,0.949120904,1
1.309442163,5.633017298,9.427507194,6.207461907,-1.861557046,-1.189019647,-1.670561442,0.892873509,0.64468391,0.120281754,0.399990381,1
1.484913069,9.428910016,9.272435052,5.945884786,-1.367698514,-1.984809725,-0.714500099,0.179104481,0.179989979,0.155712304,0.152365747,1
4.262106282,8.061785513,3.297695914,1.670191386,-1.653999496,-1.582092602,-0.918824818,0.236548518,0.086185113,0.245238523,0.767794745,1
1.096214669,9.115474659,3.302028332,3.594132372,-1.47315779,-0.672787157,-0.67594559,0.473602312,0.841126529,0.12018342,0.834276895,1
3.38304933,7.616787888,8.011236995,0.810401267,-0.85303923,-0.784021785,-1.078054829,0.75039205,0.126209567,0.616440039,0.33355314,1
3.431535545,8.384724574,6.671554242,3.41998775,-1.694482714,-1.19122792,-0.666428795,0.14654847,0.110587415,0.38434816,0.547266534,1
2.657111597,1.525705741,3.452151742,1.717532393,-1.539216064,-1.762307931,-1.700731232,0.51573939,0.138687364,0.693392708,0.947496869,1
1.079651826,9.022242415,9.131278686,8.037800387,-0.617978249,-1.256134772,-0.62870712,0.638684191,0.241996008,0.122565111,0.202415069,1
2.234377231,2.966890472,7.651852178,2.384506382,-1.01380535,-0.574637866,-1.870844152,0.513623209,0.509790861,0.4953117,0.734435799,1
0.822528092,1.177173814,5.448319218,2.392362251,-1.783780527,-0.716444447,-0.630025004,0.61147116,0.422428759,0.410954698,0.263620106,1
7.009142648,4.548720209,1.28692356,6.331174617,-0.652158265,-0.882959566,-1.76282603,0.134362283,0.251396619,0.679728747,0.622914668,1
3.129873304,0.814807312,1.659529905,4.171825469,-1.231410509,-1.293676826,-1.143920749,0.089508218,0.081421871,0.949633019,0.338346636,1
3.730422866,0.777695533,8.089295909,1.656133277,-1.364759824,-1.670019078,-0.760473401,0.277622688,0.562099852,0.849006426,0.356657012,1
9.023105284,1.471901071,2.180866192,1.530784168,-1.595233047,-1.118678318,-1.295941366,0.668006841,0.188569873,0.704832836,0.881212696,1
9.356383431,4.55931956,1.272083671,5.519526301,-0.758375402,-0.632160187,-0.526895564,0.859659046,0.354909257,0.903657765,0.262478312,1
1.295080364,4.017649474,4.570780618,0.585604616,-1.523163936,-0.742930146,-1.707071416,0.127837689,0.875204161,0.069723794,0.473844238,1
2.315238277,6.217193253,6.023956651,2.952444985,-1.596326809,-1.121720718,-0.772939218,0.787039399,0.298552094,0.430208999,0.427883093,1
5.867017732,2.710726237,6.323888868,0.734043468,-1.430275492,-1.469964395,-1.213485183,0.51260407,0.611159311,0.11327951,0.075526042,1
1.664969294,2.636010258,3.727685405,3.922432565,-0.780877299,-0.612418659,-1.448159158,0.434820851,0.31923233,0.445749697,0.096972891,1
2.944989176,1.587072782,3.37095821,3.440919586,-1.314628656,-0.823262603,-1.586076336,0.522840509,0.130372606,0.276342656,0.786887308,1
1.644013899,5.393147646,5.203326473,3.800457931,-1.467120616,-1.894868488,-1.533145676,0.428635666,0.435336173,0.088458034,0.184390579,1
3.311043427,3.497544869,3.557525335,5.34786958,-1.975341401,-1.609095492,-0.907147005,0.149562429,0.542022157,0.79769777,0.098308566,1
6.92766416,0.888115425,9.397723692,3.814611177,-0.868995312,-0.846826019,-1.156815311,0.392234414,0.38554034,0.268421723,0.476308244,1
7.082403311,3.420474951,3.798830269,1.045993268,-1.093026712,-1.213819442,-1.308794846,0.121601057,0.067033759,0.325751795,0.836260233,1
8.924170877,8.681083203,3.98864338,6.851183247,-1.463207633,-0.616816992,-1.37027267,0.127338304,0.28662264,0.186595555,0.487215122,1
3.604757254,8.00725931,7.768368011,7.440917457,-0.885339535,-1.413505211,-1.064417088,0.477477367,0.184273197,0.52424683,0.113104406,1
5.005049515,1.460079993,6.11333057,7.584954008,-1.097593667,-1.585592854,-1.525413012,0.154557835,0.964135656,0.229739773,0.564927054,1
0.740820662,9.150978599,5.428823485,4.574842393,-0.836968568,-1.495130864,-1.390893509,0.558628033,0.429837762,0.234695096,0.909757037,1
1.211915425,8.271991338,0.500788153,8.108620007,-1.981874153,-0.585580104,-1.793919963,0.59747337,0.841466751,0.426015858,0.186603704,1
9.156492032,2.690694952,0.786880231,1.075416929,-0.694073625,-1.423626187,-1.438490622,0.291437785,0.200038583,0.603817035,0.87458948,1
1.657990913,7.451682078,3.334814509,7.762351866,-1.163785167,-1.811455451,-1.465761103,0.948547676,0.114346324,0.189086042,0.931996098,1
3.242109554,3.075995364,4.955124652,8.78202876,-1.080745849,-0.803814815,-0.568150207,0.644822449,0.181036277,0.304008712,0.276336661,1
4.424180715,8.576861434,6.553553733,2.035323792,-1.177193842,-0.668503679,-0.563293484,0.75623964,0.448544134,0.074791883,0.504432459,1
2.086506303,7.860088135,2.179904364,2.399029938,-0.998415907,-0.951557708,-1.308207564,0.518698907,0.107508153,0.183448287,0.582178427,1
2.036348794,4.968579617,9.391697474,5.227331376,-0.92575398,-1.883402186,-1.602131229,0.178437982,0.809578487,0.39871625,0.061891082,1
4.506768649,7.175377208,3.168881488,1.619785667,-1.427366095,-0.72599555,-1.427175632,0.392039962,0.229181711,0.873776503,0.964561883,1
5.724319376,4.778727875,1.130358261,2.36975091,-1.785468987,-1.145877737,-1.212151548,0.554519418,0.665348609,0.511607714,0.171890154,1
1.062949368,1.619901038,2.897433695,5.977409739,-1.236733451,-1.241975047,-1.860447698,0.270349103,0.650620753,0.4858041,0.243373151,1
5.006283414,2.242471734,3.345284755,7.39616773,-0.909603893,-1.752605978,-1.534676457,0.514815744,0.417619065,0.575567261,0.064081345,1
4.248715221,1.00784651,5.029405269,2.065443123,-1.122541896,-0.917344808,-1.681445683,0.198496422,0.061961073,0.678595522,0.211517807,1
1.145446454,1.730552103,5.565848728,8.542545199,-0.890919784,-1.168701039,-1.673148967,0.817912828,0.419016858,0.368386158,0.26953584,1
5.495708499,5.049363857,1.900232301,1.145262373,-0.784128231,-0.800214349,-1.842313237,0.170863904,0.581829279,0.257750368,0.204845292,1
7.062421218,0.71524292,6.364691788,9.484873435,-1.681150538,-0.950741529,-1.652010804,0.601013251,0.615472778,0.58224594,0.052355903,1
3.059668727,2.878677956,2.949364269,0.671544219,-1.299001243,-0.817755873,-1.99338077,0.272016469,0.147203666,0.375818169,0.902886382,1
7.044671782,1.228966237,3.621148802,2.215891763,-1.309348664,-1.257133213,-1.344033942,0.197235365,0.465074507,0.758667039,0.51815072,1
1.421782522,1.220217358,7.892733398,1.600729609,-0.832691426,-1.096678376,-1.779509966,0.139655749,0.417022152,0.205169181,0.632345803,1
7.007184803,4.057412899,2.760893717,9.807776509,-1.110605704,-0.510138861,-1.165058029,0.074031123,0.17141706,0.546139053,0.684257777,1
3.525069713,9.213826723,1.283857679,1.632231504,-0.90419504,-1.636442086,-0.77860177,0.491409301,0.965920052,0.08960767,0.368967521,1
9.859746804,7.604309874,2.882191496,2.60377359,-1.400304082,-0.981946512,-0.885764213,0.063055139,0.068830191,0.186891008,0.369014613,1
4.627075749,1.737426574,0.538211426,5.358669291,-0.663467078,-1.598324095,-1.600945821,0.491118426,0.383862946,0.065659285,0.556703577,1
1.521913348,1.843735911,1.321724638,6.837541655,-1.649317567,-1.724585415,-1.312363368,0.849379454,0.134510586,0.308062974,0.710545319,1
1.740891944,3.019298731,3.517223035,8.836805183,-1.876358346,-0.529188109,-0.576664896,0.805412382,0.397190345,0.096269257,0.604310114,1
5.614842334,0.813856276,2.654755242,4.726619004,-0.799174067,-0.692097195,-1.174782213,0.128750419,0.128570762,0.908767076,0.418261759,1
8.80487618,3.358789674,4.648564242,9.53441251,-1.982996322,-1.594497365,-1.049046626,0.224673311,0.268690732,0.694373127,0.186799747,1
1.084748849,1.054142374,3.646884573,9.689823949,-1.597635546,-0.605536359,-1.682936069,0.873479342,0.377552,0.360362619,0.374339079,1
9.848978514,3.030316946,6.065518257,0.534793357,-1.692558915,-0.606765613,-0.719578069,0.690447954,0.365375896,0.68852739,0.631565114,1
6.752088584,2.679326744,0.548944225,5.087347962,-0.914382605,-1.142805689,-0.649721192,0.503873688,0.747807444,0.810925982,0.468527283,1
